order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,unit_price,discount,order_status
AS0046,2026-02-15,AS-C021,Khach hang AS-C021,AS-P001,San pham AS-P001,Danh muc synthetic,1,100000,0,completed
AS0047,2026-02-16,AS-C022,Khach hang AS-C022,AS-P001,San pham AS-P001,Danh muc synthetic,1,100000,0,completed
AS0048,2026-02-17,AS-C023,Khach hang AS-C023,AS-P001,San pham AS-P001,Danh muc synthetic,1,100000,0,completed
AS0049,2026-02-18,AS-C024,Khach hang AS-C024,AS-P001,San pham AS-P001,Danh muc synthetic,1,100000,0,completed
AS0050,2026-02-19,AS-C025,Khach hang AS-C025,AS-P001,San pham AS-P001,Danh muc synthetic,1,100000,0,completed
AS0051,2026-02-20,AS-C001,Khach hang AS-C001,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0052,2026-02-21,AS-C002,Khach hang AS-C002,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0053,2026-02-22,AS-C003,Khach hang AS-C003,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0054,2026-02-23,AS-C004,Khach hang AS-C004,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0055,2026-02-24,AS-C005,Khach hang AS-C005,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0056,2026-02-25,AS-C006,Khach hang AS-C006,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0057,2026-02-26,AS-C007,Khach hang AS-C007,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0058,2026-02-27,AS-C008,Khach hang AS-C008,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0059,2026-02-28,AS-C009,Khach hang AS-C009,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0060,2026-03-01,AS-C010,Khach hang AS-C010,AS-P002,San pham AS-P002,Danh muc synthetic,1,100000,0,completed
AS0061,2026-01-01,AS-C011,Khach hang AS-C011,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0062,2026-01-02,AS-C012,Khach hang AS-C012,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0063,2026-01-03,AS-C013,Khach hang AS-C013,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0064,2026-01-04,AS-C014,Khach hang AS-C014,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0065,2026-01-05,AS-C015,Khach hang AS-C015,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0066,2026-01-06,AS-C016,Khach hang AS-C016,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0067,2026-01-07,AS-C017,Khach hang AS-C017,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0068,2026-01-08,AS-C018,Khach hang AS-C018,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0069,2026-01-09,AS-C019,Khach hang AS-C019,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0070,2026-01-10,AS-C020,Khach hang AS-C020,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0071,2026-01-11,AS-C021,Khach hang AS-C021,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0072,2026-01-12,AS-C022,Khach hang AS-C022,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0073,2026-01-13,AS-C023,Khach hang AS-C023,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0074,2026-01-14,AS-C024,Khach hang AS-C024,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0075,2026-01-15,AS-C025,Khach hang AS-C025,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0076,2026-01-16,AS-C001,Khach hang AS-C001,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0077,2026-01-17,AS-C002,Khach hang AS-C002,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0078,2026-01-18,AS-C003,Khach hang AS-C003,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0079,2026-01-19,AS-C004,Khach hang AS-C004,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0080,2026-01-20,AS-C005,Khach hang AS-C005,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0081,2026-01-21,AS-C006,Khach hang AS-C006,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0082,2026-01-22,AS-C007,Khach hang AS-C007,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0083,2026-01-23,AS-C008,Khach hang AS-C008,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0084,2026-01-24,AS-C009,Khach hang AS-C009,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0085,2026-01-25,AS-C010,Khach hang AS-C010,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0086,2026-01-26,AS-C011,Khach hang AS-C011,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0087,2026-01-27,AS-C012,Khach hang AS-C012,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0088,2026-01-28,AS-C013,Khach hang AS-C013,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0089,2026-01-29,AS-C014,Khach hang AS-C014,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0090,2026-01-30,AS-C015,Khach hang AS-C015,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0091,2026-01-31,AS-C016,Khach hang AS-C016,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0092,2026-02-01,AS-C017,Khach hang AS-C017,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0093,2026-02-02,AS-C018,Khach hang AS-C018,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0094,2026-02-03,AS-C019,Khach hang AS-C019,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0095,2026-02-04,AS-C020,Khach hang AS-C020,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0096,2026-02-05,AS-C021,Khach hang AS-C021,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0097,2026-02-06,AS-C022,Khach hang AS-C022,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0098,2026-02-07,AS-C023,Khach hang AS-C023,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0099,2026-02-08,AS-C024,Khach hang AS-C024,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
AS0100,2026-02-09,AS-C025,Khach hang AS-C025,AS-P003,San pham AS-P003,Danh muc synthetic,1,100000,0,completed
