order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,unit_price,discount,order_status
DH00070,2026-05-17,C018,Khach hang 018,P002,Quan jean,Thoi trang,3,350000,0,completed
DH00071,2026-05-17,C020,Khach hang 020,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
DH00072,2026-05-17,C007,Khach hang 007,P005,Tui tote,Phu kien,1,90000,10000,completed
DH00072,2026-05-17,C007,Khach hang 007,P006,Den ban mini,Gia dung,2,220000,20000,completed
DH00073,2026-05-17,C016,Khach hang 016,P006,Den ban mini,Gia dung,1,220000,20000,completed
DH00074,2026-05-17,C011,Khach hang 011,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00075,2026-05-18,C001,Khach hang 001,P002,Quan jean,Thoi trang,1,350000,0,returned
DH00076,2026-05-18,C015,Khach hang 015,P006,Den ban mini,Gia dung,2,220000,10000,completed
DH00076,2026-05-18,C015,Khach hang 015,P005,Tui tote,Phu kien,1,90000,0,completed
DH00077,2026-05-18,C021,Khach hang 021,P001,Ao thun basic,Thoi trang,1,150000,20000,completed
DH00078,2026-05-19,C002,Khach hang 002,P001,Ao thun basic,Thoi trang,2,150000,20000,completed
DH00079,2026-05-19,C018,Khach hang 018,P004,Tai nghe Bluetooth,Dien tu,2,490000,20000,completed
DH00080,2026-05-19,C014,Khach hang 014,P002,Quan jean,Thoi trang,2,350000,0,completed
DH00080,2026-05-19,C014,Khach hang 014,P004,Tai nghe Bluetooth,Dien tu,2,490000,20000,completed
DH00081,2026-05-19,C016,Khach hang 016,P003,Binh nuoc,Gia dung,2,120000,0,completed
DH00082,2026-05-19,C009,Khach hang 009,P003,Binh nuoc,Gia dung,1,120000,0,cancelled
DH00083,2026-05-20,C013,Khach hang 013,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00084,2026-05-20,C018,Khach hang 018,P004,Tai nghe Bluetooth,Dien tu,1,490000,20000,completed
DH00084,2026-05-20,C018,Khach hang 018,P001,Ao thun basic,Thoi trang,3,150000,0,completed
DH00085,2026-05-20,C028,Khach hang 028,P004,Tai nghe Bluetooth,Dien tu,1,490000,10000,cancelled
DH00085,2026-05-20,C028,Khach hang 028,P001,Ao thun basic,Thoi trang,2,150000,10000,cancelled
DH00086,2026-05-21,C024,Khach hang 024,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
DH00087,2026-05-21,C013,Khach hang 013,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00088,2026-05-21,C027,Khach hang 027,P002,Quan jean,Thoi trang,2,350000,20000,completed
DH00088,2026-05-21,C027,Khach hang 027,P005,Tui tote,Phu kien,1,90000,0,completed
DH00089,2026-05-21,C003,Khach hang 003,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00089,2026-05-21,C003,Khach hang 003,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
DH00090,2026-05-21,C011,Khach hang 011,P003,Binh nuoc,Gia dung,1,120000,0,completed
DH00090,2026-05-21,C011,Khach hang 011,P004,Tai nghe Bluetooth,Dien tu,2,490000,0,completed
DH00091,2026-05-21,C012,Khach hang 012,P006,Den ban mini,Gia dung,3,220000,0,completed
DH00092,2026-05-21,C025,Khach hang 025,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00093,2026-05-22,C005,Khach hang 005,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00093,2026-05-22,C005,Khach hang 005,P001,Ao thun basic,Thoi trang,2,150000,0,completed
DH00094,2026-05-22,C020,Khach hang 020,P002,Quan jean,Thoi trang,1,350000,0,returned
DH00095,2026-05-22,C030,Khach hang 030,P005,Tui tote,Phu kien,3,90000,10000,completed
DH00096,2026-05-22,C023,Khach hang 023,P001,Ao thun basic,Thoi trang,2,150000,0,completed
DH00097,2026-05-23,C023,Khach hang 023,P006,Den ban mini,Gia dung,1,220000,20000,completed
DH00098,2026-05-23,C026,Khach hang 026,P003,Binh nuoc,Gia dung,2,120000,0,completed
DH00099,2026-05-23,C017,Khach hang 017,P001,Ao thun basic,Thoi trang,2,150000,0,completed
DH00100,2026-05-24,C012,Khach hang 012,P006,Den ban mini,Gia dung,2,220000,0,completed
DH00100,2026-05-24,C012,Khach hang 012,P002,Quan jean,Thoi trang,1,350000,20000,completed
DH00101,2026-05-24,C025,Khach hang 025,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
DH00101,2026-05-24,C025,Khach hang 025,P006,Den ban mini,Gia dung,2,220000,0,completed
DH00102,2026-05-24,C009,Khach hang 009,P002,Quan jean,Thoi trang,2,350000,0,completed
DH00102,2026-05-24,C009,Khach hang 009,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
DH00103,2026-05-24,C006,Khach hang 006,P002,Quan jean,Thoi trang,1,350000,20000,completed
DH00103,2026-05-24,C006,Khach hang 006,P003,Binh nuoc,Gia dung,2,120000,0,completed
DH00104,2026-05-24,C018,Khach hang 018,P005,Tui tote,Phu kien,1,90000,10000,cancelled
DH00105,2026-05-24,C016,Khach hang 016,P006,Den ban mini,Gia dung,2,220000,10000,completed
DH00106,2026-05-25,C003,Khach hang 003,P002,Quan jean,Thoi trang,1,350000,20000,completed
DH00107,2026-05-25,C012,Khach hang 012,P005,Tui tote,Phu kien,3,90000,20000,completed
DH00107,2026-05-25,C012,Khach hang 012,P006,Den ban mini,Gia dung,1,220000,10000,completed
DH00108,2026-05-25,C009,Khach hang 009,P003,Binh nuoc,Gia dung,2,120000,0,completed
DH00109,2026-05-26,C024,Khach hang 024,P002,Quan jean,Thoi trang,1,350000,20000,completed
DH00110,2026-05-26,C025,Khach hang 025,P001,Ao thun basic,Thoi trang,1,150000,0,completed
DH00111,2026-05-26,C006,Khach hang 006,P001,Ao thun basic,Thoi trang,1,150000,0,completed
DH00112,2026-05-27,C018,Khach hang 018,P006,Den ban mini,Gia dung,1,220000,10000,cancelled
DH00113,2026-05-27,C004,Khach hang 004,P005,Tui tote,Phu kien,1,90000,0,completed
DH00114,2026-05-27,C006,Khach hang 006,P003,Binh nuoc,Gia dung,1,120000,0,cancelled
DH00115,2026-05-28,C016,Khach hang 016,P005,Tui tote,Phu kien,1,90000,0,completed
DH00116,2026-05-28,C026,Khach hang 026,P001,Ao thun basic,Thoi trang,1,150000,10000,returned
DH00117,2026-05-28,C020,Khach hang 020,P005,Tui tote,Phu kien,2,90000,0,completed
DH00118,2026-05-28,C028,Khach hang 028,P003,Binh nuoc,Gia dung,1,120000,0,completed
DH00118,2026-05-28,C028,Khach hang 028,P005,Tui tote,Phu kien,3,90000,0,completed
DH00119,2026-05-28,C021,Khach hang 021,P003,Binh nuoc,Gia dung,1,120000,0,completed
DH00120,2026-05-28,C018,Khach hang 018,P002,Quan jean,Thoi trang,1,350000,20000,completed
DH00121,2026-05-29,C010,Khach hang 010,P002,Quan jean,Thoi trang,1,350000,10000,completed
DH00122,2026-05-29,C003,Khach hang 003,P003,Binh nuoc,Gia dung,1,120000,0,completed
DH00123,2026-05-29,C014,Khach hang 014,P005,Tui tote,Phu kien,1,90000,0,completed
DH00124,2026-05-29,C027,Khach hang 027,P001,Ao thun basic,Thoi trang,2,150000,20000,completed
DH00125,2026-05-29,C024,Khach hang 024,P004,Tai nghe Bluetooth,Dien tu,2,490000,10000,completed
DH00126,2026-05-29,C009,Khach hang 009,P004,Tai nghe Bluetooth,Dien tu,2,490000,0,completed
DH00126,2026-05-29,C009,Khach hang 009,P001,Ao thun basic,Thoi trang,1,150000,0,completed
DH00127,2026-05-30,C008,Khach hang 008,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00128,2026-05-30,C016,Khach hang 016,P003,Binh nuoc,Gia dung,1,120000,10000,returned
DH00128,2026-05-30,C016,Khach hang 016,P002,Quan jean,Thoi trang,3,350000,10000,returned
DH00129,2026-05-30,C012,Khach hang 012,P003,Binh nuoc,Gia dung,2,120000,0,completed
DH00129,2026-05-30,C012,Khach hang 012,P006,Den ban mini,Gia dung,1,220000,10000,completed
DH00130,2026-05-31,C022,Khach hang 022,P005,Tui tote,Phu kien,1,90000,0,completed
DH00130,2026-05-31,C022,Khach hang 022,P001,Ao thun basic,Thoi trang,1,150000,10000,completed
DH00131,2026-05-31,C028,Khach hang 028,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00132,2026-05-31,C007,Khach hang 007,P005,Tui tote,Phu kien,1,90000,0,completed
DH00133,2026-05-31,C007,Khach hang 007,P005,Tui tote,Phu kien,1,90000,10000,completed
DH00134,2026-05-31,C004,Khach hang 004,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00135,2026-06-01,C018,Khach hang 018,P005,Tui tote,Phu kien,1,90000,0,completed
DH00136,2026-06-01,C015,Khach hang 015,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00137,2026-06-01,C017,Khach hang 017,P004,Tai nghe Bluetooth,Dien tu,3,490000,0,completed
DH00138,2026-06-01,C015,Khach hang 015,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
DH00139,2026-06-01,C028,Khach hang 028,P003,Binh nuoc,Gia dung,2,120000,0,completed
DH00140,2026-06-02,C009,Khach hang 009,P003,Binh nuoc,Gia dung,2,120000,20000,completed
DH00141,2026-06-02,C022,Khach hang 022,P002,Quan jean,Thoi trang,1,350000,20000,completed
DH00141,2026-06-02,C022,Khach hang 022,P004,Tai nghe Bluetooth,Dien tu,2,490000,10000,completed
DH00142,2026-06-02,C015,Khach hang 015,P002,Quan jean,Thoi trang,1,350000,10000,returned
DH00143,2026-06-02,C008,Khach hang 008,P001,Ao thun basic,Thoi trang,2,150000,10000,completed
DH00143,2026-06-02,C008,Khach hang 008,P003,Binh nuoc,Gia dung,1,120000,0,completed
DH00144,2026-06-02,C016,Khach hang 016,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00145,2026-06-02,C028,Khach hang 028,P001,Ao thun basic,Thoi trang,1,150000,0,cancelled
DH00145,2026-06-02,C028,Khach hang 028,P005,Tui tote,Phu kien,1,90000,0,cancelled
DH00146,2026-06-02,C003,Khach hang 003,P003,Binh nuoc,Gia dung,1,120000,0,completed
DH00146,2026-06-02,C003,Khach hang 003,P006,Den ban mini,Gia dung,2,220000,20000,completed
DH00147,2026-06-03,C011,Khach hang 011,P005,Tui tote,Phu kien,1,90000,0,completed
DH00147,2026-06-03,C011,Khach hang 011,P001,Ao thun basic,Thoi trang,3,150000,0,completed
DH00148,2026-06-03,C014,Khach hang 014,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00149,2026-06-03,C023,Khach hang 023,P001,Ao thun basic,Thoi trang,2,150000,0,completed
DH00150,2026-06-03,C012,Khach hang 012,P004,Tai nghe Bluetooth,Dien tu,1,490000,20000,completed
DH00151,2026-06-03,C022,Khach hang 022,P002,Quan jean,Thoi trang,1,350000,10000,completed
DH00152,2026-06-03,C020,Khach hang 020,P004,Tai nghe Bluetooth,Dien tu,1,490000,10000,cancelled
DH00153,2026-06-04,C009,Khach hang 009,P003,Binh nuoc,Gia dung,1,120000,0,cancelled
DH00153,2026-06-04,C009,Khach hang 009,P001,Ao thun basic,Thoi trang,2,150000,0,cancelled
DH00154,2026-06-04,C003,Khach hang 003,P003,Binh nuoc,Gia dung,3,120000,0,completed
DH00154,2026-06-04,C003,Khach hang 003,P005,Tui tote,Phu kien,1,90000,0,completed
DH00155,2026-06-04,C007,Khach hang 007,P004,Tai nghe Bluetooth,Dien tu,1,490000,20000,completed
DH00155,2026-06-04,C007,Khach hang 007,P001,Ao thun basic,Thoi trang,1,150000,0,completed
DH00156,2026-06-04,C001,Khach hang 001,P003,Binh nuoc,Gia dung,2,120000,0,completed
DH00156,2026-06-04,C001,Khach hang 001,P001,Ao thun basic,Thoi trang,2,150000,10000,completed
DH00157,2026-06-04,C027,Khach hang 027,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00158,2026-06-04,C020,Khach hang 020,P006,Den ban mini,Gia dung,2,220000,0,completed
DH00159,2026-06-04,C021,Khach hang 021,P006,Den ban mini,Gia dung,1,220000,10000,completed
DH00160,2026-06-04,C002,Khach hang 002,P006,Den ban mini,Gia dung,2,220000,0,completed
DH00161,2026-06-05,C014,Khach hang 014,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00162,2026-06-05,C017,Khach hang 017,P002,Quan jean,Thoi trang,2,350000,10000,completed
DH00163,2026-06-05,C026,Khach hang 026,P006,Den ban mini,Gia dung,2,220000,10000,completed
DH00164,2026-06-05,C003,Khach hang 003,P002,Quan jean,Thoi trang,2,350000,10000,completed
DH00165,2026-06-05,C028,Khach hang 028,P001,Ao thun basic,Thoi trang,1,150000,20000,completed
DH00166,2026-06-05,C004,Khach hang 004,P003,Binh nuoc,Gia dung,2,120000,0,completed
DH00166,2026-06-05,C004,Khach hang 004,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00167,2026-06-05,C016,Khach hang 016,P005,Tui tote,Phu kien,1,90000,20000,cancelled
DH00168,2026-06-05,C008,Khach hang 008,P006,Den ban mini,Gia dung,2,220000,0,completed
DH00169,2026-06-06,C014,Khach hang 014,P002,Quan jean,Thoi trang,1,350000,10000,completed
DH00170,2026-06-06,C004,Khach hang 004,P002,Quan jean,Thoi trang,1,350000,10000,cancelled
DH00171,2026-06-06,C012,Khach hang 012,P005,Tui tote,Phu kien,2,90000,10000,cancelled
DH00171,2026-06-06,C012,Khach hang 012,P002,Quan jean,Thoi trang,1,350000,0,cancelled
DH00172,2026-06-06,C002,Khach hang 002,P002,Quan jean,Thoi trang,3,350000,0,completed
DH00173,2026-06-06,C004,Khach hang 004,P005,Tui tote,Phu kien,1,90000,0,cancelled
DH00174,2026-06-06,C013,Khach hang 013,P002,Quan jean,Thoi trang,3,350000,10000,returned
DH00175,2026-06-06,C003,Khach hang 003,P006,Den ban mini,Gia dung,3,220000,0,completed
DH00176,2026-06-06,C026,Khach hang 026,P002,Quan jean,Thoi trang,2,350000,0,returned
DH00177,2026-06-07,C027,Khach hang 027,P005,Tui tote,Phu kien,2,90000,0,completed
DH00178,2026-06-07,C025,Khach hang 025,P005,Tui tote,Phu kien,2,90000,0,completed
DH00179,2026-06-07,C005,Khach hang 005,P002,Quan jean,Thoi trang,2,350000,0,completed
DH00180,2026-06-08,C012,Khach hang 012,P005,Tui tote,Phu kien,1,90000,0,completed
DH00181,2026-06-08,C005,Khach hang 005,P005,Tui tote,Phu kien,1,90000,0,completed
DH00181,2026-06-08,C005,Khach hang 005,P001,Ao thun basic,Thoi trang,1,150000,0,completed
DH00182,2026-06-08,C015,Khach hang 015,P005,Tui tote,Phu kien,2,90000,20000,completed
DH00183,2026-06-09,C015,Khach hang 015,P001,Ao thun basic,Thoi trang,2,150000,10000,returned
DH00184,2026-06-09,C022,Khach hang 022,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
DH00185,2026-06-09,C011,Khach hang 011,P001,Ao thun basic,Thoi trang,1,150000,20000,completed
DH00186,2026-06-09,C018,Khach hang 018,P004,Tai nghe Bluetooth,Dien tu,1,490000,10000,returned
DH00187,2026-06-09,C017,Khach hang 017,P001,Ao thun basic,Thoi trang,2,150000,20000,completed
DH00187,2026-06-09,C017,Khach hang 017,P006,Den ban mini,Gia dung,2,220000,0,completed
DH00188,2026-06-10,C015,Khach hang 015,P004,Tai nghe Bluetooth,Dien tu,1,490000,10000,completed
DH00189,2026-06-10,C024,Khach hang 024,P003,Binh nuoc,Gia dung,2,120000,0,completed
DH00190,2026-06-10,C005,Khach hang 005,P001,Ao thun basic,Thoi trang,1,150000,0,completed
DH00190,2026-06-10,C005,Khach hang 005,P006,Den ban mini,Gia dung,2,220000,0,completed
DH00191,2026-06-10,C026,Khach hang 026,P005,Tui tote,Phu kien,3,90000,20000,completed
DH00192,2026-06-10,C011,Khach hang 011,P004,Tai nghe Bluetooth,Dien tu,2,490000,10000,completed
DH00193,2026-06-10,C028,Khach hang 028,P003,Binh nuoc,Gia dung,1,120000,20000,completed
DH00194,2026-06-10,C017,Khach hang 017,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00195,2026-06-11,C028,Khach hang 028,P001,Ao thun basic,Thoi trang,1,150000,10000,completed
DH00196,2026-06-11,C028,Khach hang 028,P005,Tui tote,Phu kien,2,90000,0,cancelled
DH00197,2026-06-11,C001,Khach hang 001,P003,Binh nuoc,Gia dung,1,120000,0,completed
DH00198,2026-06-11,C012,Khach hang 012,P002,Quan jean,Thoi trang,1,350000,10000,completed
DH00199,2026-06-11,C003,Khach hang 003,P006,Den ban mini,Gia dung,1,220000,20000,completed
DH00200,2026-06-11,C007,Khach hang 007,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
DH00200,2026-06-11,C007,Khach hang 007,P006,Den ban mini,Gia dung,2,220000,20000,completed
DH00201,2026-06-12,C003,Khach hang 003,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00202,2026-06-12,C009,Khach hang 009,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00202,2026-06-12,C009,Khach hang 009,P004,Tai nghe Bluetooth,Dien tu,1,490000,20000,completed
DH00203,2026-06-12,C004,Khach hang 004,P004,Tai nghe Bluetooth,Dien tu,2,490000,20000,completed
DH00204,2026-06-12,C016,Khach hang 016,P001,Ao thun basic,Thoi trang,3,150000,0,completed
DH00205,2026-06-12,C001,Khach hang 001,P003,Binh nuoc,Gia dung,2,120000,0,cancelled
DH00206,2026-06-12,C010,Khach hang 010,P001,Ao thun basic,Thoi trang,2,150000,0,completed
DH00207,2026-06-12,C005,Khach hang 005,P005,Tui tote,Phu kien,2,90000,0,completed
DH00207,2026-06-12,C005,Khach hang 005,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00208,2026-06-12,C014,Khach hang 014,P004,Tai nghe Bluetooth,Dien tu,2,490000,20000,cancelled
DH00209,2026-06-13,C019,Khach hang 019,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00209,2026-06-13,C019,Khach hang 019,P004,Tai nghe Bluetooth,Dien tu,1,490000,20000,completed
DH00210,2026-06-13,C015,Khach hang 015,P001,Ao thun basic,Thoi trang,1,150000,10000,completed
DH00211,2026-06-13,C019,Khach hang 019,P005,Tui tote,Phu kien,1,90000,0,completed
DH00211,2026-06-13,C019,Khach hang 019,P001,Ao thun basic,Thoi trang,1,150000,0,completed
DH00212,2026-06-13,C003,Khach hang 003,P005,Tui tote,Phu kien,2,90000,0,completed
DH00213,2026-06-13,C012,Khach hang 012,P002,Quan jean,Thoi trang,1,350000,0,completed
DH00214,2026-06-13,C020,Khach hang 020,P006,Den ban mini,Gia dung,3,220000,10000,completed
DH00215,2026-06-13,C015,Khach hang 015,P006,Den ban mini,Gia dung,3,220000,0,completed
DH00215,2026-06-13,C015,Khach hang 015,P005,Tui tote,Phu kien,2,90000,0,completed
DH00216,2026-06-14,C015,Khach hang 015,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
DH00217,2026-06-14,C019,Khach hang 019,P003,Binh nuoc,Gia dung,1,120000,10000,completed
DH00218,2026-06-14,C002,Khach hang 002,P003,Binh nuoc,Gia dung,1,120000,0,completed
DH00219,2026-06-14,C020,Khach hang 020,P004,Tai nghe Bluetooth,Dien tu,2,490000,0,completed
DH00219,2026-06-14,C020,Khach hang 020,P005,Tui tote,Phu kien,1,90000,20000,completed
DH00220,2026-06-14,C021,Khach hang 021,P003,Binh nuoc,Gia dung,1,120000,0,completed
DH00221,2026-06-15,C004,Khach hang 004,P006,Den ban mini,Gia dung,1,220000,0,completed
DH00222,2026-06-15,C008,Khach hang 008,P004,Tai nghe Bluetooth,Dien tu,1,490000,0,completed
