order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,unit_price,discount,order_status
DS000011,2025-07-01,C0205,Khach hang synthetic 0205,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000012,2025-07-01,C0207,Khach hang synthetic 0207,P024,Lot chuot lon,Van phong,1,159000,7000,completed
DS000013,2025-07-01,C0253,Khach hang synthetic 0253,P019,Tra trai cay,Thuc pham,1,139000,20000,completed
DS000013,2025-07-01,C0253,Khach hang synthetic 0253,P021,So tay planner,Van phong,1,109000,10000,completed
DS000014,2025-07-01,C0256,Khach hang synthetic 0256,P014,Hop dung do,Gia dung,1,169000,25000,completed
DS000015,2025-07-01,C0290,Khach hang synthetic 0290,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000016,2025-07-01,C0291,Khach hang synthetic 0291,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000017,2025-07-01,C0343,Khach hang synthetic 0343,P005,Tui tote canvas,Phu kien,1,119000,0,completed
DS000018,2025-07-01,C0345,Khach hang synthetic 0345,P022,But gel,Van phong,1,39000,0,completed
DS000018,2025-07-01,C0345,Khach hang synthetic 0345,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000019,2025-07-01,C0346,Khach hang synthetic 0346,P022,But gel,Van phong,1,39000,5000,completed
DS000020,2025-07-01,C0352,Khach hang synthetic 0352,P011,Tai nghe Bluetooth,Dien tu,3,549000,0,completed
DS000020,2025-07-01,C0352,Khach hang synthetic 0352,P006,Mu luoi trai,Phu kien,2,139000,27000,completed
DS000020,2025-07-01,C0352,Khach hang synthetic 0352,P004,Vay midi,Thoi trang,2,429000,0,completed
DS000021,2025-07-01,C0367,Khach hang synthetic 0367,P018,Giay loc ca phe,Thuc pham,1,79000,7000,completed
DS000021,2025-07-01,C0367,Khach hang synthetic 0367,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000021,2025-07-01,C0367,Khach hang synthetic 0367,P024,Lot chuot lon,Van phong,1,159000,0,completed
DS000021,2025-07-01,C0367,Khach hang synthetic 0367,P008,Vi mini,Phu kien,1,189000,9000,completed
DS000022,2025-07-01,C0379,Khach hang synthetic 0379,P001,Ao thun basic,Thoi trang,1,159000,23000,completed
DS000023,2025-07-01,C0391,Khach hang synthetic 0391,P011,Tai nghe Bluetooth,Dien tu,1,549000,82000,completed
DS000024,2025-07-01,C0423,Khach hang synthetic 0423,P006,Mu luoi trai,Phu kien,1,139000,0,completed
DS000024,2025-07-01,C0423,Khach hang synthetic 0423,P015,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
DS000025,2025-07-01,C0425,Khach hang synthetic 0425,P019,Tra trai cay,Thuc pham,2,139000,0,completed
DS000026,2025-07-01,C0439,Khach hang synthetic 0439,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000027,2025-07-01,C0457,Khach hang synthetic 0457,P016,Khay de ban,Gia dung,1,129000,0,completed
DS000027,2025-07-01,C0457,Khach hang synthetic 0457,P011,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
DS000028,2025-07-01,C0462,Khach hang synthetic 0462,P007,Kinh mat thoi trang,Phu kien,1,259000,0,completed
DS000028,2025-07-01,C0462,Khach hang synthetic 0462,P014,Hop dung do,Gia dung,2,169000,0,completed
DS000028,2025-07-01,C0462,Khach hang synthetic 0462,P011,Tai nghe Bluetooth,Dien tu,2,549000,0,completed
DS000029,2025-07-01,C0474,Khach hang synthetic 0474,P003,Ao khoac nhe,Thoi trang,2,449000,0,completed
DS000029,2025-07-01,C0474,Khach hang synthetic 0474,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000030,2025-07-01,C0488,Khach hang synthetic 0488,P018,Giay loc ca phe,Thuc pham,1,79000,0,completed
DS000031,2025-07-01,C0494,Khach hang synthetic 0494,P017,Ca phe rang xay,Thuc pham,1,189000,0,completed
DS000031,2025-07-01,C0494,Khach hang synthetic 0494,P018,Giay loc ca phe,Thuc pham,1,79000,0,completed
DS000031,2025-07-01,C0494,Khach hang synthetic 0494,P005,Tui tote canvas,Phu kien,1,119000,11000,completed
DS000032,2025-07-01,C0505,Khach hang synthetic 0505,P003,Ao khoac nhe,Thoi trang,2,449000,89000,completed
DS000033,2025-07-01,C0553,Khach hang synthetic 0553,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000033,2025-07-01,C0553,Khach hang synthetic 0553,P008,Vi mini,Phu kien,1,189000,0,completed
DS000034,2025-07-01,C0557,Khach hang synthetic 0557,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000034,2025-07-01,C0557,Khach hang synthetic 0557,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000034,2025-07-01,C0557,Khach hang synthetic 0557,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000035,2025-07-01,C0570,Khach hang synthetic 0570,P003,Ao khoac nhe,Thoi trang,1,449000,0,completed
DS000036,2025-07-01,C0577,Khach hang synthetic 0577,P011,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
DS000036,2025-07-01,C0577,Khach hang synthetic 0577,P021,So tay planner,Van phong,1,109000,0,completed
DS000037,2025-07-01,C0614,Khach hang synthetic 0614,P017,Ca phe rang xay,Thuc pham,1,189000,28000,completed
DS000038,2025-07-01,C0627,Khach hang synthetic 0627,P004,Vay midi,Thoi trang,1,429000,21000,completed
DS000038,2025-07-01,C0627,Khach hang synthetic 0627,P019,Tra trai cay,Thuc pham,1,139000,0,completed
DS000039,2025-07-01,C0628,Khach hang synthetic 0628,P005,Tui tote canvas,Phu kien,1,119000,0,completed
DS000039,2025-07-01,C0628,Khach hang synthetic 0628,P007,Kinh mat thoi trang,Phu kien,1,259000,0,completed
DS000039,2025-07-01,C0628,Khach hang synthetic 0628,P004,Vay midi,Thoi trang,1,429000,0,completed
DS000040,2025-07-01,C0632,Khach hang synthetic 0632,P011,Tai nghe Bluetooth,Dien tu,2,549000,0,completed
DS000041,2025-07-01,C0637,Khach hang synthetic 0637,P019,Tra trai cay,Thuc pham,1,139000,0,completed
DS000042,2025-07-01,C0655,Khach hang synthetic 0655,P002,Quan jean slim,Thoi trang,1,389000,0,completed
DS000043,2025-07-01,C0661,Khach hang synthetic 0661,P008,Vi mini,Phu kien,1,189000,0,completed
DS000043,2025-07-01,C0661,Khach hang synthetic 0661,P002,Quan jean slim,Thoi trang,2,389000,0,completed
DS000044,2025-07-01,C0760,Khach hang synthetic 0760,P009,Op lung dien thoai,Dien tu,1,149000,0,completed
DS000044,2025-07-01,C0760,Khach hang synthetic 0760,P006,Mu luoi trai,Phu kien,1,139000,0,completed
DS000044,2025-07-01,C0760,Khach hang synthetic 0760,P021,So tay planner,Van phong,1,109000,0,completed
DS000045,2025-07-01,C0779,Khach hang synthetic 0779,P024,Lot chuot lon,Van phong,1,159000,0,completed
DS000046,2025-07-01,C0788,Khach hang synthetic 0788,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000046,2025-07-01,C0788,Khach hang synthetic 0788,P002,Quan jean slim,Thoi trang,1,389000,0,completed
DS000047,2025-07-01,C0791,Khach hang synthetic 0791,P021,So tay planner,Van phong,3,109000,49000,completed
DS000047,2025-07-01,C0791,Khach hang synthetic 0791,P022,But gel,Van phong,1,39000,0,completed
DS000047,2025-07-01,C0791,Khach hang synthetic 0791,P003,Ao khoac nhe,Thoi trang,1,449000,0,completed
DS000048,2025-07-01,C0570,Khach hang synthetic 0570,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000048,2025-07-01,C0570,Khach hang synthetic 0570,P006,Mu luoi trai,Phu kien,1,139000,0,completed
DS000049,2025-07-01,C0760,Khach hang synthetic 0760,P001,Ao thun basic,Thoi trang,2,159000,0,cancelled
DS000049,2025-07-01,C0760,Khach hang synthetic 0760,P002,Quan jean slim,Thoi trang,1,389000,0,cancelled
DS000049,2025-07-01,C0760,Khach hang synthetic 0760,P017,Ca phe rang xay,Thuc pham,1,189000,0,cancelled
DS000050,2025-07-01,C0488,Khach hang synthetic 0488,P022,But gel,Van phong,1,39000,0,completed
DS000050,2025-07-01,C0488,Khach hang synthetic 0488,P017,Ca phe rang xay,Thuc pham,1,189000,0,completed
DS000050,2025-07-01,C0488,Khach hang synthetic 0488,P012,Loa mini,Dien tu,2,479000,0,completed
DS000051,2025-07-01,C0628,Khach hang synthetic 0628,P023,Gia do laptop,Van phong,2,359000,0,completed
DS000051,2025-07-01,C0628,Khach hang synthetic 0628,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000052,2025-07-01,C0021,Khach hang synthetic 0021,P001,Ao thun basic,Thoi trang,1,159000,7000,completed
DS000053,2025-07-01,C0788,Khach hang synthetic 0788,P005,Tui tote canvas,Phu kien,1,119000,0,completed
DS000053,2025-07-01,C0788,Khach hang synthetic 0788,P002,Quan jean slim,Thoi trang,2,389000,0,completed
DS000054,2025-07-01,C0343,Khach hang synthetic 0343,P008,Vi mini,Phu kien,2,189000,0,completed
DS000054,2025-07-01,C0343,Khach hang synthetic 0343,P024,Lot chuot lon,Van phong,1,159000,0,completed
DS000055,2025-07-01,C0205,Khach hang synthetic 0205,P023,Gia do laptop,Van phong,1,359000,0,completed
DS000055,2025-07-01,C0205,Khach hang synthetic 0205,P015,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
DS000056,2025-07-01,C0256,Khach hang synthetic 0256,P001,Ao thun basic,Thoi trang,3,159000,0,completed
DS000056,2025-07-01,C0256,Khach hang synthetic 0256,P002,Quan jean slim,Thoi trang,1,389000,38000,completed
DS000056,2025-07-01,C0256,Khach hang synthetic 0256,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000057,2025-07-01,C0090,Khach hang synthetic 0090,P019,Tra trai cay,Thuc pham,2,139000,0,completed
DS000057,2025-07-01,C0090,Khach hang synthetic 0090,P020,Hat dinh duong,Thuc pham,1,219000,0,completed
DS000057,2025-07-01,C0090,Khach hang synthetic 0090,P012,Loa mini,Dien tu,1,479000,0,completed
DS000058,2025-07-01,C0457,Khach hang synthetic 0457,P019,Tra trai cay,Thuc pham,1,139000,0,completed
DS000058,2025-07-01,C0457,Khach hang synthetic 0457,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000058,2025-07-01,C0457,Khach hang synthetic 0457,P014,Hop dung do,Gia dung,1,169000,0,completed
DS000059,2025-07-01,C0291,Khach hang synthetic 0291,P024,Lot chuot lon,Van phong,2,159000,0,completed
DS000059,2025-07-01,C0291,Khach hang synthetic 0291,P009,Op lung dien thoai,Dien tu,1,149000,0,completed
DS000059,2025-07-01,C0291,Khach hang synthetic 0291,P018,Giay loc ca phe,Thuc pham,2,79000,0,completed
DS000060,2025-07-01,C0570,Khach hang synthetic 0570,P003,Ao khoac nhe,Thoi trang,1,449000,0,completed
DS000060,2025-07-01,C0570,Khach hang synthetic 0570,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000060,2025-07-01,C0570,Khach hang synthetic 0570,P014,Hop dung do,Gia dung,1,169000,0,completed
DS000061,2025-07-01,C0291,Khach hang synthetic 0291,P005,Tui tote canvas,Phu kien,1,119000,0,completed
DS000061,2025-07-01,C0291,Khach hang synthetic 0291,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000062,2025-07-01,C0207,Khach hang synthetic 0207,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000062,2025-07-01,C0207,Khach hang synthetic 0207,P005,Tui tote canvas,Phu kien,1,119000,0,completed
DS000062,2025-07-01,C0207,Khach hang synthetic 0207,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000063,2025-07-01,C0207,Khach hang synthetic 0207,P015,Binh nuoc giu nhiet,Gia dung,1,249000,0,cancelled
DS000064,2025-07-01,C0474,Khach hang synthetic 0474,P017,Ca phe rang xay,Thuc pham,3,189000,0,completed
DS000064,2025-07-01,C0474,Khach hang synthetic 0474,P018,Giay loc ca phe,Thuc pham,1,79000,0,completed
DS000065,2025-07-02,C0165,Khach hang synthetic 0165,P017,Ca phe rang xay,Thuc pham,1,189000,0,completed
DS000066,2025-07-02,C0179,Khach hang synthetic 0179,P017,Ca phe rang xay,Thuc pham,2,189000,0,completed
DS000067,2025-07-02,C0212,Khach hang synthetic 0212,P016,Khay de ban,Gia dung,2,129000,0,completed
DS000067,2025-07-02,C0212,Khach hang synthetic 0212,P008,Vi mini,Phu kien,1,189000,0,completed
DS000068,2025-07-02,C0225,Khach hang synthetic 0225,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000068,2025-07-02,C0225,Khach hang synthetic 0225,P002,Quan jean slim,Thoi trang,2,389000,0,completed
DS000069,2025-07-02,C0402,Khach hang synthetic 0402,P018,Giay loc ca phe,Thuc pham,1,79000,3000,completed
DS000070,2025-07-02,C0446,Khach hang synthetic 0446,P021,So tay planner,Van phong,1,109000,0,completed
DS000070,2025-07-02,C0446,Khach hang synthetic 0446,P022,But gel,Van phong,1,39000,0,completed
DS000070,2025-07-02,C0446,Khach hang synthetic 0446,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000070,2025-07-02,C0446,Khach hang synthetic 0446,P005,Tui tote canvas,Phu kien,3,119000,53000,completed
DS000071,2025-07-02,C0456,Khach hang synthetic 0456,P005,Tui tote canvas,Phu kien,3,119000,0,completed
DS000072,2025-07-02,C0508,Khach hang synthetic 0508,P013,Den ban LED,Gia dung,2,329000,0,completed
DS000073,2025-07-02,C0535,Khach hang synthetic 0535,P013,Den ban LED,Gia dung,2,329000,65000,completed
DS000074,2025-07-02,C0537,Khach hang synthetic 0537,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000074,2025-07-02,C0537,Khach hang synthetic 0537,P018,Giay loc ca phe,Thuc pham,1,79000,0,completed
DS000075,2025-07-02,C0585,Khach hang synthetic 0585,P003,Ao khoac nhe,Thoi trang,1,449000,0,completed
DS000076,2025-07-02,C0666,Khach hang synthetic 0666,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000076,2025-07-02,C0666,Khach hang synthetic 0666,P022,But gel,Van phong,1,39000,0,completed
DS000076,2025-07-02,C0666,Khach hang synthetic 0666,P011,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
DS000077,2025-07-02,C0675,Khach hang synthetic 0675,P006,Mu luoi trai,Phu kien,1,139000,6000,completed
DS000078,2025-07-02,C0733,Khach hang synthetic 0733,P008,Vi mini,Phu kien,2,189000,37000,completed
DS000078,2025-07-02,C0733,Khach hang synthetic 0733,P021,So tay planner,Van phong,1,109000,0,completed
DS000079,2025-07-02,C0782,Khach hang synthetic 0782,P019,Tra trai cay,Thuc pham,1,139000,13000,completed
DS000079,2025-07-02,C0782,Khach hang synthetic 0782,P006,Mu luoi trai,Phu kien,1,139000,0,completed
DS000080,2025-07-02,C0733,Khach hang synthetic 0733,P008,Vi mini,Phu kien,1,189000,18000,completed
DS000081,2025-07-02,C0345,Khach hang synthetic 0345,P002,Quan jean slim,Thoi trang,1,389000,0,cancelled
DS000081,2025-07-02,C0345,Khach hang synthetic 0345,P015,Binh nuoc giu nhiet,Gia dung,1,249000,37000,cancelled
DS000082,2025-07-02,C0179,Khach hang synthetic 0179,P005,Tui tote canvas,Phu kien,1,119000,0,completed
DS000083,2025-07-02,C0188,Khach hang synthetic 0188,P002,Quan jean slim,Thoi trang,1,389000,0,completed
DS000084,2025-07-02,C0505,Khach hang synthetic 0505,P009,Op lung dien thoai,Dien tu,1,149000,0,completed
DS000084,2025-07-02,C0505,Khach hang synthetic 0505,P006,Mu luoi trai,Phu kien,2,139000,0,completed
DS000085,2025-07-02,C0345,Khach hang synthetic 0345,P007,Kinh mat thoi trang,Phu kien,1,259000,0,cancelled
DS000085,2025-07-02,C0345,Khach hang synthetic 0345,P004,Vay midi,Thoi trang,1,429000,0,cancelled
DS000085,2025-07-02,C0345,Khach hang synthetic 0345,P003,Ao khoac nhe,Thoi trang,1,449000,0,cancelled
DS000086,2025-07-02,C0256,Khach hang synthetic 0256,P009,Op lung dien thoai,Dien tu,1,149000,0,completed
DS000086,2025-07-02,C0256,Khach hang synthetic 0256,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000087,2025-07-02,C0488,Khach hang synthetic 0488,P008,Vi mini,Phu kien,1,189000,0,completed
DS000088,2025-07-02,C0782,Khach hang synthetic 0782,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000089,2025-07-02,C0585,Khach hang synthetic 0585,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000089,2025-07-02,C0585,Khach hang synthetic 0585,P002,Quan jean slim,Thoi trang,1,389000,0,completed
DS000089,2025-07-02,C0585,Khach hang synthetic 0585,P021,So tay planner,Van phong,1,109000,0,completed
DS000090,2025-07-02,C0628,Khach hang synthetic 0628,P006,Mu luoi trai,Phu kien,1,139000,0,completed
DS000090,2025-07-02,C0628,Khach hang synthetic 0628,P017,Ca phe rang xay,Thuc pham,1,189000,28000,completed
DS000091,2025-07-02,C0367,Khach hang synthetic 0367,P022,But gel,Van phong,2,39000,7000,completed
DS000092,2025-07-02,C0557,Khach hang synthetic 0557,P009,Op lung dien thoai,Dien tu,1,149000,0,completed
DS000093,2025-07-02,C0779,Khach hang synthetic 0779,P005,Tui tote canvas,Phu kien,1,119000,0,completed
DS000093,2025-07-02,C0779,Khach hang synthetic 0779,P023,Gia do laptop,Van phong,1,359000,0,completed
DS000094,2025-07-02,C0457,Khach hang synthetic 0457,P014,Hop dung do,Gia dung,1,169000,0,completed
DS000095,2025-07-02,C0457,Khach hang synthetic 0457,P001,Ao thun basic,Thoi trang,2,159000,0,completed
DS000095,2025-07-02,C0457,Khach hang synthetic 0457,P007,Kinh mat thoi trang,Phu kien,1,259000,0,completed
DS000096,2025-07-02,C0343,Khach hang synthetic 0343,P008,Vi mini,Phu kien,1,189000,0,completed
DS000097,2025-07-02,C0134,Khach hang synthetic 0134,P017,Ca phe rang xay,Thuc pham,1,189000,0,completed
DS000097,2025-07-02,C0134,Khach hang synthetic 0134,P020,Hat dinh duong,Thuc pham,1,219000,0,completed
DS000098,2025-07-02,C0570,Khach hang synthetic 0570,P016,Khay de ban,Gia dung,1,129000,0,completed
DS000099,2025-07-02,C0391,Khach hang synthetic 0391,P018,Giay loc ca phe,Thuc pham,1,79000,0,completed
DS000100,2025-07-02,C0047,Khach hang synthetic 0047,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000101,2025-07-02,C0047,Khach hang synthetic 0047,P002,Quan jean slim,Thoi trang,1,389000,0,completed
DS000102,2025-07-03,C0036,Khach hang synthetic 0036,P004,Vay midi,Thoi trang,1,429000,0,completed
DS000103,2025-07-03,C0076,Khach hang synthetic 0076,P022,But gel,Van phong,1,39000,0,completed
DS000104,2025-07-03,C0087,Khach hang synthetic 0087,P019,Tra trai cay,Thuc pham,2,139000,0,completed
DS000104,2025-07-03,C0087,Khach hang synthetic 0087,P008,Vi mini,Phu kien,3,189000,0,completed
DS000104,2025-07-03,C0087,Khach hang synthetic 0087,P009,Op lung dien thoai,Dien tu,1,149000,0,completed
DS000105,2025-07-03,C0177,Khach hang synthetic 0177,P006,Mu luoi trai,Phu kien,1,139000,0,completed
DS000105,2025-07-03,C0177,Khach hang synthetic 0177,P021,So tay planner,Van phong,1,109000,0,completed
DS000106,2025-07-03,C0263,Khach hang synthetic 0263,P013,Den ban LED,Gia dung,2,329000,0,completed
DS000107,2025-07-03,C0306,Khach hang synthetic 0306,P005,Tui tote canvas,Phu kien,1,119000,0,completed
DS000107,2025-07-03,C0306,Khach hang synthetic 0306,P016,Khay de ban,Gia dung,1,129000,0,completed
DS000108,2025-07-03,C0337,Khach hang synthetic 0337,P007,Kinh mat thoi trang,Phu kien,1,259000,0,completed
DS000109,2025-07-03,C0481,Khach hang synthetic 0481,P010,Cap sac nhanh,Dien tu,2,179000,0,completed
DS000110,2025-07-03,C0678,Khach hang synthetic 0678,P015,Binh nuoc giu nhiet,Gia dung,2,249000,24000,completed
DS000110,2025-07-03,C0678,Khach hang synthetic 0678,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000110,2025-07-03,C0678,Khach hang synthetic 0678,P022,But gel,Van phong,2,39000,0,completed
DS000110,2025-07-03,C0678,Khach hang synthetic 0678,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000111,2025-07-03,C0707,Khach hang synthetic 0707,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000112,2025-07-03,C0729,Khach hang synthetic 0729,P008,Vi mini,Phu kien,1,189000,0,completed
DS000112,2025-07-03,C0729,Khach hang synthetic 0729,P024,Lot chuot lon,Van phong,3,159000,0,completed
DS000113,2025-07-03,C0256,Khach hang synthetic 0256,P022,But gel,Van phong,2,39000,7000,completed
DS000113,2025-07-03,C0256,Khach hang synthetic 0256,P023,Gia do laptop,Van phong,2,359000,0,completed
DS000113,2025-07-03,C0256,Khach hang synthetic 0256,P009,Op lung dien thoai,Dien tu,1,149000,0,completed
DS000114,2025-07-03,C0425,Khach hang synthetic 0425,P017,Ca phe rang xay,Thuc pham,1,189000,0,completed
DS000114,2025-07-03,C0425,Khach hang synthetic 0425,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000115,2025-07-03,C0585,Khach hang synthetic 0585,P017,Ca phe rang xay,Thuc pham,1,189000,0,completed
DS000115,2025-07-03,C0585,Khach hang synthetic 0585,P018,Giay loc ca phe,Thuc pham,1,79000,0,completed
DS000115,2025-07-03,C0585,Khach hang synthetic 0585,P009,Op lung dien thoai,Dien tu,1,149000,0,completed
DS000116,2025-07-03,C0474,Khach hang synthetic 0474,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000117,2025-07-03,C0306,Khach hang synthetic 0306,P010,Cap sac nhanh,Dien tu,1,179000,0,cancelled
DS000118,2025-07-03,C0014,Khach hang synthetic 0014,P018,Giay loc ca phe,Thuc pham,1,79000,0,completed
DS000119,2025-07-03,C0205,Khach hang synthetic 0205,P017,Ca phe rang xay,Thuc pham,1,189000,0,completed
DS000120,2025-07-03,C0346,Khach hang synthetic 0346,P003,Ao khoac nhe,Thoi trang,2,449000,0,completed
DS000120,2025-07-03,C0346,Khach hang synthetic 0346,P001,Ao thun basic,Thoi trang,2,159000,0,completed
DS000120,2025-07-03,C0346,Khach hang synthetic 0346,P004,Vay midi,Thoi trang,1,429000,0,completed
DS000121,2025-07-03,C0488,Khach hang synthetic 0488,P015,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
DS000122,2025-07-03,C0570,Khach hang synthetic 0570,P015,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
DS000123,2025-07-03,C0263,Khach hang synthetic 0263,P002,Quan jean slim,Thoi trang,1,389000,0,completed
DS000124,2025-07-03,C0782,Khach hang synthetic 0782,P002,Quan jean slim,Thoi trang,3,389000,0,completed
DS000125,2025-07-03,C0627,Khach hang synthetic 0627,P015,Binh nuoc giu nhiet,Gia dung,2,249000,0,completed
DS000126,2025-07-03,C0367,Khach hang synthetic 0367,P015,Binh nuoc giu nhiet,Gia dung,1,249000,37000,completed
DS000126,2025-07-03,C0367,Khach hang synthetic 0367,P018,Giay loc ca phe,Thuc pham,1,79000,7000,completed
DS000126,2025-07-03,C0367,Khach hang synthetic 0367,P007,Kinh mat thoi trang,Phu kien,1,259000,25000,completed
DS000127,2025-07-03,C0352,Khach hang synthetic 0352,P009,Op lung dien thoai,Dien tu,1,149000,7000,completed
DS000128,2025-07-03,C0165,Khach hang synthetic 0165,P022,But gel,Van phong,1,39000,0,completed
DS000128,2025-07-03,C0165,Khach hang synthetic 0165,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000129,2025-07-03,C0291,Khach hang synthetic 0291,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000129,2025-07-03,C0291,Khach hang synthetic 0291,P002,Quan jean slim,Thoi trang,1,389000,0,completed
DS000129,2025-07-03,C0291,Khach hang synthetic 0291,P010,Cap sac nhanh,Dien tu,2,179000,53000,completed
DS000130,2025-07-03,C0036,Khach hang synthetic 0036,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000131,2025-07-04,C0065,Khach hang synthetic 0065,P014,Hop dung do,Gia dung,1,169000,16000,completed
DS000131,2025-07-04,C0065,Khach hang synthetic 0065,P005,Tui tote canvas,Phu kien,2,119000,35000,completed
DS000131,2025-07-04,C0065,Khach hang synthetic 0065,P006,Mu luoi trai,Phu kien,1,139000,0,completed
DS000132,2025-07-04,C0102,Khach hang synthetic 0102,P009,Op lung dien thoai,Dien tu,1,149000,0,completed
DS000133,2025-07-04,C0109,Khach hang synthetic 0109,P001,Ao thun basic,Thoi trang,1,159000,0,completed
DS000134,2025-07-04,C0115,Khach hang synthetic 0115,P015,Binh nuoc giu nhiet,Gia dung,2,249000,0,completed
DS000134,2025-07-04,C0115,Khach hang synthetic 0115,P008,Vi mini,Phu kien,1,189000,9000,completed
DS000134,2025-07-04,C0115,Khach hang synthetic 0115,P013,Den ban LED,Gia dung,1,329000,0,completed
DS000134,2025-07-04,C0115,Khach hang synthetic 0115,P010,Cap sac nhanh,Dien tu,1,179000,0,completed
DS000135,2025-07-04,C0117,Khach hang synthetic 0117,P006,Mu luoi trai,Phu kien,2,139000,0,completed
DS000135,2025-07-04,C0117,Khach hang synthetic 0117,P019,Tra trai cay,Thuc pham,1,139000,0,completed
