order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,unit_price,discount,order_status
R60O00035,2026-05-06,R60C004,Khach hang regression 004,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00036,2026-05-06,R60C001,Khach hang regression 001,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00037,2026-05-07,R60C007,Khach hang regression 007,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00037,2026-05-07,R60C007,Khach hang regression 007,R60P008,So tay planner,Van phong,1,109000,10000,completed
R60O00038,2026-05-07,R60C001,Khach hang regression 001,R60P002,Quan jean,Thoi trang,1,389000,19000,completed
R60O00038,2026-05-07,R60C001,Khach hang regression 001,R60P001,Ao thun co ban,Thoi trang,1,159000,15000,completed
R60O00038,2026-05-07,R60C001,Khach hang regression 001,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00039,2026-05-07,R60C006,Khach hang regression 006,R60P001,Ao thun co ban,Thoi trang,1,159000,15000,completed
R60O00040,2026-05-07,R60C006,Khach hang regression 006,R60P005,Tui tote,Phu kien,2,119000,0,completed
R60O00041,2026-05-07,R60C002,Khach hang regression 002,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,cancelled
R60O00042,2026-05-08,R60C008,Khach hang regression 008,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00043,2026-05-08,R60C004,Khach hang regression 004,R60P002,Quan jean,Thoi trang,2,389000,0,completed
R60O00044,2026-05-08,R60C005,Khach hang regression 005,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00045,2026-05-08,R60C005,Khach hang regression 005,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00046,2026-05-08,R60C002,Khach hang regression 002,R60P002,Quan jean,Thoi trang,1,389000,58000,completed
R60O00047,2026-05-08,R60C001,Khach hang regression 001,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00048,2026-05-08,R60C002,Khach hang regression 002,R60P001,Ao thun co ban,Thoi trang,3,159000,0,completed
R60O00048,2026-05-08,R60C002,Khach hang regression 002,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00048,2026-05-08,R60C002,Khach hang regression 002,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,82000,completed
R60O00049,2026-05-09,R60C009,Khach hang regression 009,R60P006,Den ban LED,Gia dung,1,329000,16000,completed
R60O00049,2026-05-09,R60C009,Khach hang regression 009,R60P005,Tui tote,Phu kien,1,119000,0,completed
R60O00049,2026-05-09,R60C009,Khach hang regression 009,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,24000,completed
R60O00050,2026-05-09,R60C007,Khach hang regression 007,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00050,2026-05-09,R60C007,Khach hang regression 007,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,24000,completed
R60O00051,2026-05-09,R60C001,Khach hang regression 001,R60P001,Ao thun co ban,Thoi trang,1,159000,0,returned
R60O00052,2026-05-09,R60C009,Khach hang regression 009,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00053,2026-05-09,R60C002,Khach hang regression 002,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,82000,completed
R60O00053,2026-05-09,R60C002,Khach hang regression 002,R60P006,Den ban LED,Gia dung,2,329000,0,completed
R60O00053,2026-05-09,R60C002,Khach hang regression 002,R60P007,Cap sac nhanh,Dien tu,1,179000,8000,completed
R60O00054,2026-05-09,R60C006,Khach hang regression 006,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00055,2026-05-09,R60C002,Khach hang regression 002,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,returned
R60O00056,2026-05-10,R60C010,Khach hang regression 010,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00056,2026-05-10,R60C010,Khach hang regression 010,R60P002,Quan jean,Thoi trang,1,389000,19000,completed
R60O00057,2026-05-10,R60C009,Khach hang regression 009,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00058,2026-05-10,R60C009,Khach hang regression 009,R60P004,Tai nghe Bluetooth,Dien tu,3,549000,0,completed
R60O00059,2026-05-10,R60C003,Khach hang regression 003,R60P008,So tay planner,Van phong,1,109000,0,returned
R60O00059,2026-05-10,R60C003,Khach hang regression 003,R60P003,Binh nuoc giu nhiet,Gia dung,2,249000,0,returned
R60O00059,2026-05-10,R60C003,Khach hang regression 003,R60P001,Ao thun co ban,Thoi trang,2,159000,0,returned
R60O00060,2026-05-10,R60C009,Khach hang regression 009,R60P005,Tui tote,Phu kien,1,119000,0,completed
R60O00061,2026-05-10,R60C004,Khach hang regression 004,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00061,2026-05-10,R60C004,Khach hang regression 004,R60P006,Den ban LED,Gia dung,1,329000,0,completed
R60O00062,2026-05-10,R60C004,Khach hang regression 004,R60P001,Ao thun co ban,Thoi trang,2,159000,0,cancelled
R60O00062,2026-05-10,R60C004,Khach hang regression 004,R60P006,Den ban LED,Gia dung,1,329000,0,cancelled
R60O00063,2026-05-11,R60C011,Khach hang regression 011,R60P001,Ao thun co ban,Thoi trang,1,159000,7000,completed
R60O00063,2026-05-11,R60C011,Khach hang regression 011,R60P002,Quan jean,Thoi trang,2,389000,0,completed
R60O00064,2026-05-11,R60C002,Khach hang regression 002,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00065,2026-05-11,R60C009,Khach hang regression 009,R60P005,Tui tote,Phu kien,1,119000,0,completed
R60O00065,2026-05-11,R60C009,Khach hang regression 009,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00066,2026-05-11,R60C001,Khach hang regression 001,R60P005,Tui tote,Phu kien,1,119000,0,completed
R60O00066,2026-05-11,R60C001,Khach hang regression 001,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00066,2026-05-11,R60C001,Khach hang regression 001,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00067,2026-05-11,R60C004,Khach hang regression 004,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00068,2026-05-12,R60C012,Khach hang regression 012,R60P002,Quan jean,Thoi trang,3,389000,0,completed
R60O00069,2026-05-12,R60C004,Khach hang regression 004,R60P005,Tui tote,Phu kien,1,119000,0,completed
R60O00070,2026-05-12,R60C003,Khach hang regression 003,R60P005,Tui tote,Phu kien,1,119000,5000,completed
R60O00070,2026-05-12,R60C003,Khach hang regression 003,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00071,2026-05-12,R60C002,Khach hang regression 002,R60P005,Tui tote,Phu kien,1,119000,0,completed
R60O00072,2026-05-12,R60C006,Khach hang regression 006,R60P005,Tui tote,Phu kien,1,119000,11000,completed
R60O00073,2026-05-13,R60C013,Khach hang regression 013,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00073,2026-05-13,R60C013,Khach hang regression 013,R60P002,Quan jean,Thoi trang,2,389000,0,completed
R60O00074,2026-05-13,R60C003,Khach hang regression 003,R60P004,Tai nghe Bluetooth,Dien tu,2,549000,0,completed
R60O00075,2026-05-13,R60C008,Khach hang regression 008,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00075,2026-05-13,R60C008,Khach hang regression 008,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00076,2026-05-13,R60C011,Khach hang regression 011,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00077,2026-05-13,R60C002,Khach hang regression 002,R60P008,So tay planner,Van phong,2,109000,0,completed
R60O00077,2026-05-13,R60C002,Khach hang regression 002,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,12000,completed
R60O00078,2026-05-14,R60C014,Khach hang regression 014,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00079,2026-05-14,R60C014,Khach hang regression 014,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00080,2026-05-14,R60C009,Khach hang regression 009,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00081,2026-05-14,R60C007,Khach hang regression 007,R60P006,Den ban LED,Gia dung,1,329000,32000,completed
R60O00081,2026-05-14,R60C007,Khach hang regression 007,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00082,2026-05-14,R60C001,Khach hang regression 001,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00083,2026-05-15,R60C015,Khach hang regression 015,R60P005,Tui tote,Phu kien,2,119000,0,completed
R60O00083,2026-05-15,R60C015,Khach hang regression 015,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00084,2026-05-15,R60C008,Khach hang regression 008,R60P007,Cap sac nhanh,Dien tu,3,179000,26000,completed
R60O00085,2026-05-15,R60C015,Khach hang regression 015,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00085,2026-05-15,R60C015,Khach hang regression 015,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00085,2026-05-15,R60C015,Khach hang regression 015,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00086,2026-05-15,R60C015,Khach hang regression 015,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00087,2026-05-15,R60C003,Khach hang regression 003,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00088,2026-05-15,R60C015,Khach hang regression 015,R60P006,Den ban LED,Gia dung,3,329000,0,completed
R60O00089,2026-05-15,R60C001,Khach hang regression 001,R60P002,Quan jean,Thoi trang,2,389000,0,returned
R60O00089,2026-05-15,R60C001,Khach hang regression 001,R60P006,Den ban LED,Gia dung,1,329000,0,returned
R60O00090,2026-05-16,R60C016,Khach hang regression 016,R60P006,Den ban LED,Gia dung,1,329000,0,completed
R60O00091,2026-05-16,R60C006,Khach hang regression 006,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00091,2026-05-16,R60C006,Khach hang regression 006,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00092,2026-05-16,R60C005,Khach hang regression 005,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00093,2026-05-16,R60C011,Khach hang regression 011,R60P007,Cap sac nhanh,Dien tu,2,179000,0,completed
R60O00094,2026-05-16,R60C003,Khach hang regression 003,R60P006,Den ban LED,Gia dung,2,329000,0,cancelled
R60O00095,2026-05-16,R60C009,Khach hang regression 009,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00096,2026-05-16,R60C004,Khach hang regression 004,R60P002,Quan jean,Thoi trang,2,389000,0,completed
R60O00096,2026-05-16,R60C004,Khach hang regression 004,R60P007,Cap sac nhanh,Dien tu,2,179000,35000,completed
R60O00097,2026-05-17,R60C017,Khach hang regression 017,R60P001,Ao thun co ban,Thoi trang,1,159000,15000,completed
R60O00097,2026-05-17,R60C017,Khach hang regression 017,R60P006,Den ban LED,Gia dung,1,329000,0,completed
R60O00098,2026-05-17,R60C005,Khach hang regression 005,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00099,2026-05-17,R60C002,Khach hang regression 002,R60P001,Ao thun co ban,Thoi trang,1,159000,7000,completed
R60O00099,2026-05-17,R60C002,Khach hang regression 002,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00099,2026-05-17,R60C002,Khach hang regression 002,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00100,2026-05-17,R60C009,Khach hang regression 009,R60P008,So tay planner,Van phong,1,109000,0,cancelled
R60O00100,2026-05-17,R60C009,Khach hang regression 009,R60P001,Ao thun co ban,Thoi trang,1,159000,0,cancelled
R60O00100,2026-05-17,R60C009,Khach hang regression 009,R60P007,Cap sac nhanh,Dien tu,1,179000,0,cancelled
R60O00101,2026-05-17,R60C004,Khach hang regression 004,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,returned
R60O00101,2026-05-17,R60C004,Khach hang regression 004,R60P007,Cap sac nhanh,Dien tu,1,179000,0,returned
R60O00102,2026-05-17,R60C002,Khach hang regression 002,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00103,2026-05-17,R60C004,Khach hang regression 004,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00104,2026-05-18,R60C018,Khach hang regression 018,R60P005,Tui tote,Phu kien,1,119000,0,completed
R60O00105,2026-05-18,R60C005,Khach hang regression 005,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00105,2026-05-18,R60C005,Khach hang regression 005,R60P002,Quan jean,Thoi trang,1,389000,38000,completed
R60O00106,2026-05-18,R60C003,Khach hang regression 003,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00106,2026-05-18,R60C003,Khach hang regression 003,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00107,2026-05-18,R60C017,Khach hang regression 017,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00107,2026-05-18,R60C017,Khach hang regression 017,R60P002,Quan jean,Thoi trang,2,389000,38000,completed
R60O00107,2026-05-18,R60C017,Khach hang regression 017,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00108,2026-05-18,R60C013,Khach hang regression 013,R60P003,Binh nuoc giu nhiet,Gia dung,3,249000,0,completed
R60O00108,2026-05-18,R60C013,Khach hang regression 013,R60P005,Tui tote,Phu kien,2,119000,35000,completed
R60O00109,2026-05-19,R60C019,Khach hang regression 019,R60P007,Cap sac nhanh,Dien tu,1,179000,8000,completed
R60O00110,2026-05-19,R60C005,Khach hang regression 005,R60P007,Cap sac nhanh,Dien tu,1,179000,8000,completed
R60O00111,2026-05-19,R60C002,Khach hang regression 002,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00112,2026-05-19,R60C002,Khach hang regression 002,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00112,2026-05-19,R60C002,Khach hang regression 002,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00112,2026-05-19,R60C002,Khach hang regression 002,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00113,2026-05-19,R60C006,Khach hang regression 006,R60P005,Tui tote,Phu kien,1,119000,0,completed
R60O00114,2026-05-20,R60C020,Khach hang regression 020,R60P005,Tui tote,Phu kien,1,119000,0,completed
R60O00114,2026-05-20,R60C020,Khach hang regression 020,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00115,2026-05-20,R60C018,Khach hang regression 018,R60P001,Ao thun co ban,Thoi trang,1,159000,23000,completed
R60O00115,2026-05-20,R60C018,Khach hang regression 018,R60P002,Quan jean,Thoi trang,3,389000,0,completed
R60O00116,2026-05-20,R60C011,Khach hang regression 011,R60P004,Tai nghe Bluetooth,Dien tu,2,549000,0,completed
R60O00117,2026-05-20,R60C015,Khach hang regression 015,R60P006,Den ban LED,Gia dung,1,329000,0,cancelled
R60O00117,2026-05-20,R60C015,Khach hang regression 015,R60P003,Binh nuoc giu nhiet,Gia dung,2,249000,74000,cancelled
R60O00117,2026-05-20,R60C015,Khach hang regression 015,R60P001,Ao thun co ban,Thoi trang,1,159000,0,cancelled
R60O00118,2026-05-20,R60C013,Khach hang regression 013,R60P007,Cap sac nhanh,Dien tu,2,179000,35000,completed
R60O00119,2026-05-21,R60C021,Khach hang regression 021,R60P002,Quan jean,Thoi trang,2,389000,0,completed
R60O00119,2026-05-21,R60C021,Khach hang regression 021,R60P004,Tai nghe Bluetooth,Dien tu,2,549000,54000,completed
R60O00119,2026-05-21,R60C021,Khach hang regression 021,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,12000,completed
R60O00120,2026-05-21,R60C013,Khach hang regression 013,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00120,2026-05-21,R60C013,Khach hang regression 013,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,82000,completed
R60O00121,2026-05-21,R60C005,Khach hang regression 005,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00121,2026-05-21,R60C005,Khach hang regression 005,R60P002,Quan jean,Thoi trang,2,389000,38000,completed
R60O00122,2026-05-21,R60C010,Khach hang regression 010,R60P001,Ao thun co ban,Thoi trang,3,159000,0,completed
R60O00123,2026-05-21,R60C018,Khach hang regression 018,R60P005,Tui tote,Phu kien,1,119000,17000,completed
R60O00123,2026-05-21,R60C018,Khach hang regression 018,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00124,2026-05-21,R60C004,Khach hang regression 004,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,returned
R60O00124,2026-05-21,R60C004,Khach hang regression 004,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,27000,returned
R60O00125,2026-05-22,R60C022,Khach hang regression 022,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00126,2026-05-22,R60C001,Khach hang regression 001,R60P006,Den ban LED,Gia dung,1,329000,32000,completed
R60O00127,2026-05-22,R60C003,Khach hang regression 003,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00127,2026-05-22,R60C003,Khach hang regression 003,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00128,2026-05-22,R60C011,Khach hang regression 011,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00129,2026-05-22,R60C022,Khach hang regression 022,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00130,2026-05-22,R60C001,Khach hang regression 001,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00131,2026-05-22,R60C022,Khach hang regression 022,R60P006,Den ban LED,Gia dung,1,329000,0,completed
R60O00132,2026-05-22,R60C002,Khach hang regression 002,R60P001,Ao thun co ban,Thoi trang,2,159000,0,completed
R60O00133,2026-05-23,R60C023,Khach hang regression 023,R60P008,So tay planner,Van phong,1,109000,0,completed
R60O00133,2026-05-23,R60C023,Khach hang regression 023,R60P003,Binh nuoc giu nhiet,Gia dung,2,249000,0,completed
R60O00134,2026-05-23,R60C006,Khach hang regression 006,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00134,2026-05-23,R60C006,Khach hang regression 006,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00135,2026-05-23,R60C012,Khach hang regression 012,R60P005,Tui tote,Phu kien,2,119000,35000,completed
R60O00135,2026-05-23,R60C012,Khach hang regression 012,R60P001,Ao thun co ban,Thoi trang,1,159000,23000,completed
R60O00136,2026-05-23,R60C021,Khach hang regression 021,R60P005,Tui tote,Phu kien,1,119000,5000,returned
R60O00137,2026-05-23,R60C009,Khach hang regression 009,R60P004,Tai nghe Bluetooth,Dien tu,1,549000,0,completed
R60O00137,2026-05-23,R60C009,Khach hang regression 009,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00138,2026-05-23,R60C004,Khach hang regression 004,R60P004,Tai nghe Bluetooth,Dien tu,2,549000,109000,completed
R60O00138,2026-05-23,R60C004,Khach hang regression 004,R60P006,Den ban LED,Gia dung,2,329000,0,completed
R60O00138,2026-05-23,R60C004,Khach hang regression 004,R60P002,Quan jean,Thoi trang,1,389000,38000,completed
R60O00139,2026-05-23,R60C018,Khach hang regression 018,R60P001,Ao thun co ban,Thoi trang,2,159000,47000,completed
R60O00139,2026-05-23,R60C018,Khach hang regression 018,R60P002,Quan jean,Thoi trang,2,389000,0,completed
R60O00139,2026-05-23,R60C018,Khach hang regression 018,R60P007,Cap sac nhanh,Dien tu,2,179000,35000,completed
R60O00140,2026-05-23,R60C013,Khach hang regression 013,R60P001,Ao thun co ban,Thoi trang,1,159000,23000,completed
R60O00141,2026-05-24,R60C024,Khach hang regression 024,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00142,2026-05-24,R60C004,Khach hang regression 004,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00143,2026-05-24,R60C006,Khach hang regression 006,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00144,2026-05-24,R60C015,Khach hang regression 015,R60P001,Ao thun co ban,Thoi trang,3,159000,0,completed
R60O00145,2026-05-24,R60C001,Khach hang regression 001,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00145,2026-05-24,R60C001,Khach hang regression 001,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00146,2026-05-24,R60C001,Khach hang regression 001,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00147,2026-05-24,R60C008,Khach hang regression 008,R60P002,Quan jean,Thoi trang,2,389000,116000,completed
R60O00148,2026-05-24,R60C002,Khach hang regression 002,R60P006,Den ban LED,Gia dung,2,329000,0,completed
R60O00149,2026-05-25,R60C025,Khach hang regression 025,R60P002,Quan jean,Thoi trang,1,389000,38000,completed
R60O00149,2026-05-25,R60C025,Khach hang regression 025,R60P006,Den ban LED,Gia dung,1,329000,0,completed
R60O00150,2026-05-25,R60C007,Khach hang regression 007,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00150,2026-05-25,R60C007,Khach hang regression 007,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00151,2026-05-25,R60C007,Khach hang regression 007,R60P005,Tui tote,Phu kien,2,119000,35000,completed
R60O00151,2026-05-25,R60C007,Khach hang regression 007,R60P007,Cap sac nhanh,Dien tu,1,179000,17000,completed
R60O00152,2026-05-25,R60C016,Khach hang regression 016,R60P002,Quan jean,Thoi trang,1,389000,0,completed
R60O00153,2026-05-25,R60C012,Khach hang regression 012,R60P007,Cap sac nhanh,Dien tu,1,179000,0,completed
R60O00154,2026-05-25,R60C013,Khach hang regression 013,R60P003,Binh nuoc giu nhiet,Gia dung,1,249000,0,completed
R60O00155,2026-05-26,R60C026,Khach hang regression 026,R60P001,Ao thun co ban,Thoi trang,1,159000,0,completed
R60O00156,2026-05-26,R60C002,Khach hang regression 002,R60P005,Tui tote,Phu kien,1,119000,17000,completed
